run_id,hk_ft_per_day,particle_id,point_id,x_ft,y_ft
run_11,30.692726,1,1,56382.800,49758.300
run_11,30.692726,1,2,56382.800,49758.300
run_11,30.692726,1,3,56462.200,49694.400
run_11,30.692726,1,4,56543.500,49632.800
run_11,30.692726,1,5,56628.100,49575.800
run_11,30.692726,1,6,56717.800,49528.500
run_11,30.692726,1,7,56814.700,49504.600
run_11,30.692726,1,8,56858.500,49510.600
run_11,30.692726,1,9,56858.500,49510.600
run_11,30.692726,1,10,56858.500,49510.600
run_11,30.692726,2,1,56382.900,49758.500
run_11,30.692726,2,2,56382.900,49758.500
run_11,30.692726,2,3,56469.700,49705.000
run_11,30.692726,2,4,56559.800,49657.100
run_11,30.692726,2,5,56655.100,49620.900
run_11,30.692726,2,6,56755.600,49607.000
run_11,30.692726,2,7,56853.300,49631.800
run_11,30.692726,2,8,56930.300,49696.400
run_11,30.692726,2,9,56956.400,49731.600
run_11,30.692726,2,10,56956.400,49731.600
run_11,30.692726,2,11,56956.400,49731.600
run_11,30.692726,3,1,56383.000,49758.700
run_11,30.692726,3,2,56383.000,49758.700
run_11,30.692726,3,3,56475.800,49716.500
run_11,30.692726,3,4,56572.300,49683.400
run_11,30.692726,3,5,56673.200,49668.700
run_11,30.692726,3,6,56773.600,49684.200
run_11,30.692726,3,7,56860.100,49737.000
run_11,30.692726,3,8,56922.400,49816.700
run_11,30.692726,3,9,56962.600,49909.700
run_11,30.692726,3,10,56975.900,49957.700
run_11,30.692726,3,11,56975.900,49957.700
run_11,30.692726,3,12,56975.900,49957.700
run_11,30.692726,4,1,56383.100,49758.900
run_11,30.692726,4,2,56383.100,49758.900
run_11,30.692726,4,3,56480.400,49728.600
run_11,30.692726,4,4,56580.900,49710.900
run_11,30.692726,4,5,56682.700,49716.800
run_11,30.692726,4,6,56776.800,49755.500
run_11,30.692726,4,7,56850.600,49825.300
run_11,30.692726,4,8,56900.200,49913.900
run_11,30.692726,4,9,56928.900,50011.200
run_11,30.692726,4,10,56941.000,50112.100
run_11,30.692726,4,11,56942.100,50160.000
run_11,30.692726,4,12,56942.100,50160.000
run_11,30.692726,4,13,56942.100,50160.000
run_11,30.692726,5,1,56383.200,49759.200
run_11,30.692726,5,2,56383.200,49759.200
run_11,30.692726,5,3,56483.500,49741.200
run_11,30.692726,5,4,56585.500,49739.000
run_11,30.692726,5,5,56684.400,49763.700
run_11,30.692726,5,6,56769.300,49820.000
run_11,30.692726,5,7,56830.900,49900.900
run_11,30.692726,5,8,56869.000,49995.100
run_11,30.692726,5,9,56887.700,50095.100
run_11,30.692726,5,10,56890.700,50196.700
run_11,30.692726,5,11,56881.000,50297.900
run_11,30.692726,5,12,56874.900,50334.000
run_11,30.692726,5,13,56874.900,50334.000
run_11,30.692726,5,14,56874.900,50334.000
run_11,30.692726,6,1,56383.200,49759.400
run_11,30.692726,6,2,56383.200,49759.400
run_11,30.692726,6,3,56485.000,49754.000
run_11,30.692726,6,4,56586.200,49766.900
run_11,30.692726,6,5,56679.500,49808.200
run_11,30.692726,6,6,56753.900,49877.700
run_11,30.692726,6,7,56804.000,49966.300
run_11,30.692726,6,8,56831.800,50064.200
run_11,30.692726,6,9,56841.300,50165.500
run_11,30.692726,6,10,56836.200,50267.100
run_11,30.692726,6,11,56819.300,50367.400
run_11,30.692726,6,12,56792.500,50465.500
run_11,30.692726,6,13,56787.000,50482.100
run_11,30.692726,6,14,56787.000,50482.100
run_11,30.692726,6,15,56787.000,50482.100
run_11,30.692726,7,1,56383.200,49759.700
run_11,30.692726,7,2,56383.200,49759.700
run_11,30.692726,7,3,56484.900,49767.000
run_11,30.692726,7,4,56583.200,49794.300
run_11,30.692726,7,5,56668.900,49849.600
run_11,30.692726,7,6,56732.500,49929.200
run_11,30.692726,7,7,56771.900,50023.100
run_11,30.692726,7,8,56790.200,50123.300
run_11,30.692726,7,9,56791.400,50225.000
run_11,30.692726,7,10,56779.000,50326.000
run_11,30.692726,7,11,56755.600,50425.100
run_11,30.692726,7,12,56723.000,50521.400
run_11,30.692726,7,13,56706.600,50561.800
run_11,30.692726,7,14,56706.600,50561.800
run_11,30.692726,7,15,56706.600,50561.800
run_11,30.692726,8,1,56383.200,49759.900
run_11,30.692726,8,2,56383.200,49759.900
run_11,30.692726,8,3,56483.100,49779.800
run_11,30.692726,8,4,56576.700,49820.600
run_11,30.692726,8,5,56653.500,49887.700
run_11,30.692726,8,6,56706.500,49974.700
run_11,30.692726,8,7,56735.800,50072.300
run_11,30.692726,8,8,56745.300,50173.700
run_11,30.692726,8,9,56739.000,50275.300
run_11,30.692726,8,10,56720.100,50375.300
run_11,30.692726,8,11,56690.800,50472.800
run_11,30.692726,8,12,56653.000,50567.300
run_11,30.692726,8,13,56607.900,50658.500
run_11,30.692726,8,14,56601.000,50671.000
run_11,30.692726,8,15,56601.000,50671.000
run_11,30.692726,8,16,56601.000,50671.000
run_11,30.692726,9,1,56383.100,49760.100
run_11,30.692726,9,2,56383.100,49760.100
run_11,30.692726,9,3,56479.800,49792.300
run_11,30.692726,9,4,56567.000,49845.400
run_11,30.692726,9,5,56634.200,49922.100
run_11,30.692726,9,6,56676.800,50014.700
run_11,30.692726,9,7,56696.700,50114.700
run_11,30.692726,9,8,56698.100,50216.500
run_11,30.692726,9,9,56684.900,50317.500
run_11,30.692726,9,10,56659.900,50416.200
run_11,30.692726,9,11,56625.400,50512.000
run_11,30.692726,9,12,56583.000,50604.500
run_11,30.692726,9,13,56533.800,50693.600
run_11,30.692726,9,14,56516.500,50721.700
run_11,30.692726,9,15,56516.500,50721.700
run_11,30.692726,9,16,56516.500,50721.700
run_11,30.692726,10,1,56383.000,49760.400
run_11,30.692726,10,2,56383.000,49760.400
run_11,30.692726,10,3,56475.000,49804.300
run_11,30.692726,10,4,56554.500,49868.300
run_11,30.692726,10,5,56611.600,49952.800
run_11,30.692726,10,6,56644.200,50049.400
run_11,30.692726,10,7,56655.300,50150.700
run_11,30.692726,10,8,56649.200,50252.500
run_11,30.692726,10,9,56629.600,50352.400
run_11,30.692726,10,10,56599.200,50449.600
run_11,30.692726,10,11,56560.000,50543.600
run_11,30.692726,10,12,56513.400,50634.100
run_11,30.692726,10,13,56460.600,50721.100
run_11,30.692726,10,14,56433.000,50762.100
run_11,30.692726,10,15,56433.000,50762.100
run_11,30.692726,10,16,56433.000,50762.100
run_11,30.692726,11,1,56382.900,49760.600
run_11,30.692726,11,2,56382.900,49760.600
run_11,30.692726,11,3,56468.700,49815.600
run_11,30.692726,11,4,56539.500,49889.200
run_11,30.692726,11,5,56586.400,49979.800
run_11,30.692726,11,6,56609.300,50079.100
run_11,30.692726,11,7,56612.100,50181.000
run_11,30.692726,11,8,56599.100,50282.100
run_11,30.692726,11,9,56573.700,50380.800
run_11,30.692726,11,10,56538.300,50476.300
run_11,30.692726,11,11,56494.900,50568.400
run_11,30.692726,11,12,56444.600,50656.900
run_11,30.692726,11,13,56388.600,50741.900
run_11,30.692726,11,14,56327.700,50823.400
run_11,30.692726,11,15,56319.600,50833.600
run_11,30.692726,11,16,56319.600,50833.600
run_11,30.692726,11,17,56319.600,50833.600
run_11,30.692726,12,1,56382.700,49760.800
run_11,30.692726,12,2,56382.700,49760.800
run_11,30.692726,12,3,56461.100,49826.000
run_11,30.692726,12,4,56522.200,49907.700
run_11,30.692726,12,5,56558.900,50002.900
run_11,30.692726,12,6,56572.600,50104.000
run_11,30.692726,12,7,56567.700,50205.800
run_11,30.692726,12,8,56548.300,50305.900
run_11,30.692726,12,9,56517.500,50403.000
run_11,30.692726,12,10,56477.700,50496.800
run_11,30.692726,12,11,56430.400,50587.000
run_11,30.692726,12,12,56376.900,50673.700
run_11,30.692726,12,13,56318.200,50756.800
run_11,30.692726,12,14,56255.000,50836.600
run_11,30.692726,12,15,56238.100,50856.500
run_11,30.692726,12,16,56238.100,50856.500
run_11,30.692726,12,17,56238.100,50856.500
run_11,30.692726,13,1,56382.600,49761.000
run_11,30.692726,13,2,56382.600,49761.000
run_11,30.692726,13,3,56452.200,49835.400
run_11,30.692726,13,4,56503.200,49923.800
run_11,30.692726,13,5,56529.700,50022.400
run_11,30.692726,13,6,56534.600,50124.200
run_11,30.692726,13,7,56522.500,50225.500
run_11,30.692726,13,8,56497.100,50324.200
run_11,30.692726,13,9,56461.400,50419.700
run_11,30.692726,13,10,56417.500,50511.600
run_11,30.692726,13,11,56366.800,50600.000
