run_id,hk_ft_per_day,particle_id,point_id,x_ft,y_ft
run_09,36.985375,1,1,56382.700,49758.200
run_09,36.985375,1,2,56382.700,49758.200
run_09,36.985375,1,3,56458.700,49690.200
run_09,36.985375,1,4,56536.800,49624.400
run_09,36.985375,1,5,56618.400,49563.500
run_09,36.985375,1,6,56706.200,49512.800
run_09,36.985375,1,7,56802.800,49487.500
run_09,36.985375,1,8,56847.300,49493.800
run_09,36.985375,1,9,56847.300,49493.800
run_09,36.985375,1,10,56847.300,49493.800
run_09,36.985375,2,1,56382.800,49758.400
run_09,36.985375,2,2,56382.800,49758.400
run_09,36.985375,2,3,56466.700,49700.400
run_09,36.985375,2,4,56554.300,49648.000
run_09,36.985375,2,5,56647.800,49607.400
run_09,36.985375,2,6,56747.800,49589.900
run_09,36.985375,2,7,56846.000,49612.500
run_09,36.985375,2,8,56924.900,49674.900
run_09,36.985375,2,9,56954.300,49711.800
run_09,36.985375,2,10,56954.300,49711.800
run_09,36.985375,2,11,56954.300,49711.800
run_09,36.985375,3,1,56383.000,49758.600
run_09,36.985375,3,2,56383.000,49758.600
run_09,36.985375,3,3,56473.400,49711.500
run_09,36.985375,3,4,56568.200,49673.600
run_09,36.985375,3,5,56668.300,49654.300
run_09,36.985375,3,6,56769.200,49666.100
run_09,36.985375,3,7,56857.400,49716.100
run_09,36.985375,3,8,56922.700,49793.500
run_09,36.985375,3,9,56966.800,49884.700
run_09,36.985375,3,10,56993.700,49982.500
run_09,36.985375,3,11,56994.400,49986.100
run_09,36.985375,3,12,56994.400,49986.100
run_09,36.985375,3,13,56994.400,49986.100
run_09,36.985375,4,1,56383.100,49758.800
run_09,36.985375,4,2,56383.100,49758.800
run_09,36.985375,4,3,56478.700,49723.400
run_09,36.985375,4,4,56578.200,49700.700
run_09,36.985375,4,5,56680.100,49702.000
run_09,36.985375,4,6,56775.700,49737.000
run_09,36.985375,4,7,56852.100,49803.900
run_09,36.985375,4,8,56905.400,49890.300
run_09,36.985375,4,9,56938.600,49986.300
run_09,36.985375,4,10,56955.500,50086.500
run_09,36.985375,4,11,56959.100,50188.000
run_09,36.985375,4,12,56959.100,50189.000
run_09,36.985375,4,13,56959.100,50189.000
run_09,36.985375,4,14,56959.100,50189.000
run_09,36.985375,5,1,56383.100,49759.100
run_09,36.985375,5,2,56383.100,49759.100
run_09,36.985375,5,3,56482.400,49735.800
run_09,36.985375,5,4,56584.200,49728.500
run_09,36.985375,5,5,56684.200,49748.700
run_09,36.985375,5,6,56771.200,49801.500
run_09,36.985375,5,7,56836.200,49879.800
run_09,36.985375,5,8,56878.500,49972.200
run_09,36.985375,5,9,56901.900,50071.100
run_09,36.985375,5,10,56910.000,50172.500
run_09,36.985375,5,11,56905.500,50274.000
run_09,36.985375,5,12,56900.900,50313.600
run_09,36.985375,5,13,56900.900,50313.600
run_09,36.985375,5,14,56900.900,50313.600
run_09,36.985375,6,1,56383.200,49759.300
run_09,36.985375,6,2,56383.200,49759.300
run_09,36.985375,6,3,56484.600,49748.600
run_09,36.985375,6,4,56586.400,49756.400
run_09,36.985375,6,5,56681.400,49793.400
run_09,36.985375,6,6,56758.800,49859.600
run_09,36.985375,6,7,56812.800,49945.900
run_09,36.985375,6,8,56845.100,50042.400
run_09,36.985375,6,9,56859.600,50143.100
run_09,36.985375,6,10,56859.700,50244.800
run_09,36.985375,6,11,56848.000,50345.900
run_09,36.985375,6,12,56826.500,50445.300
run_09,36.985375,6,13,56821.200,50464.700
run_09,36.985375,6,14,56821.200,50464.700
run_09,36.985375,6,15,56821.200,50464.700
run_09,36.985375,7,1,56383.200,49759.500
run_09,36.985375,7,2,56383.200,49759.500
run_09,36.985375,7,3,56485.200,49761.500
run_09,36.985375,7,4,56584.700,49783.900
run_09,36.985375,7,5,56672.900,49835.200
run_09,36.985375,7,6,56740.100,49911.800
run_09,36.985375,7,7,56783.700,50003.800
run_09,36.985375,7,8,56806.800,50103.000
run_09,36.985375,7,9,56813.100,50204.600
run_09,36.985375,7,10,56806.000,50306.100
run_09,36.985375,7,11,56787.800,50406.200
run_09,36.985375,7,12,56760.500,50504.200
run_09,36.985375,7,13,56745.800,50547.300
run_09,36.985375,7,14,56745.800,50547.300
run_09,36.985375,7,15,56745.800,50547.300
run_09,36.985375,8,1,56383.200,49759.800
run_09,36.985375,8,2,56383.200,49759.800
run_09,36.985375,8,3,56484.100,49774.400
run_09,36.985375,8,4,56579.600,49810.500
run_09,36.985375,8,5,56659.500,49873.900
run_09,36.985375,8,6,56716.400,49958.400
run_09,36.985375,8,7,56750.400,50054.500
run_09,36.985375,8,8,56764.800,50155.300
run_09,36.985375,8,9,56763.700,50257.100
run_09,36.985375,8,10,56750.000,50358.000
run_09,36.985375,8,11,56726.000,50456.900
run_09,36.985375,8,12,56693.400,50553.300
run_09,36.985375,8,13,56653.400,50646.900
run_09,36.985375,8,14,56646.800,50660.800
run_09,36.985375,8,15,56646.800,50660.800
run_09,36.985375,8,16,56646.800,50660.800
run_09,36.985375,9,1,56383.100,49760.000
run_09,36.985375,9,2,56383.100,49760.000
run_09,36.985375,9,3,56481.500,49787.100
run_09,36.985375,9,4,56571.200,49835.700
run_09,36.985375,9,5,56642.000,49909.200
run_09,36.985375,9,6,56688.900,49999.700
run_09,36.985375,9,7,56713.600,50098.500
run_09,36.985375,9,8,56720.100,50200.200
run_09,36.985375,9,9,56712.100,50301.700
run_09,36.985375,9,10,56692.300,50401.600
run_09,36.985375,9,11,56663.000,50499.100
run_09,36.985375,9,12,56625.700,50593.800
run_09,36.985375,9,13,56581.400,50685.400
run_09,36.985375,9,14,56565.500,50714.900
run_09,36.985375,9,15,56565.500,50714.900
run_09,36.985375,9,16,56565.500,50714.900
run_09,36.985375,10,1,56383.000,49760.300
run_09,36.985375,10,2,56383.000,49760.300
run_09,36.985375,10,3,56477.300,49799.300
run_09,36.985375,10,4,56559.900,49859.300
run_09,36.985375,10,5,56621.000,49940.900
run_09,36.985375,10,6,56658.200,50035.900
run_09,36.985375,10,7,56674.200,50136.500
run_09,36.985375,10,8,56673.300,50238.400
run_09,36.985375,10,9,56658.900,50339.300
run_09,36.985375,10,10,56633.600,50437.900
run_09,36.985375,10,11,56599.500,50533.900
run_09,36.985375,10,12,56557.800,50626.700
run_09,36.985375,10,13,56509.700,50716.400
run_09,36.985375,10,14,56484.500,50758.700
run_09,36.985375,10,15,56484.500,50758.700
run_09,36.985375,10,16,56484.500,50758.700
run_09,36.985375,11,1,56382.900,49760.500
run_09,36.985375,11,2,56382.900,49760.500
run_09,36.985375,11,3,56471.600,49810.900
run_09,36.985375,11,4,56545.900,49880.900
run_09,36.985375,11,5,56597.200,49969.100
run_09,36.985375,11,6,56624.900,50067.200
run_09,36.985375,11,7,56632.800,50168.900
run_09,36.985375,11,8,56624.900,50270.500
run_09,36.985375,11,9,56604.600,50370.300
run_09,36.985375,11,10,56574.300,50467.500
run_09,36.985375,11,11,56535.700,50561.800
run_09,36.985375,11,12,56490.200,50652.900
run_09,36.985375,11,13,56438.800,50740.700
run_09,36.985375,11,14,56382.000,50825.200
run_09,36.985375,11,15,56375.000,50835.100
run_09,36.985375,11,16,56375.000,50835.100
run_09,36.985375,11,17,56375.000,50835.100
run_09,36.985375,12,1,56382.800,49760.700
run_09,36.985375,12,2,56382.800,49760.700
run_09,36.985375,12,3,56464.500,49821.700
run_09,36.985375,12,4,56529.700,49900.300
run_09,36.985375,12,5,56571.000,49993.600
run_09,36.985375,12,6,56589.600,50093.900
run_09,36.985375,12,7,56589.800,50195.800
run_09,36.985375,12,8,56575.500,50296.700
run_09,36.985375,12,9,56549.700,50395.300
run_09,36.985375,12,10,56514.800,50491.000
run_09,36.985375,12,11,56472.200,50583.500
run_09,36.985375,12,12,56423.300,50672.800
run_09,36.985375,12,13,56368.900,50758.900
run_09,36.985375,12,14,56309.600,50841.600
run_09,36.985375,12,15,56294.500,50861.300
run_09,36.985375,12,16,56294.500,50861.300
run_09,36.985375,12,17,56294.500,50861.300
run_09,36.985375,13,1,56382.600,49760.900
run_09,36.985375,13,2,56382.600,49760.900
run_09,36.985375,13,3,56456.200,49831.600
run_09,36.985375,13,4,56511.500,49917.300
run_09,36.985375,13,5,56542.800,50014.400
run_09,36.985375,13,6,56552.800,50116.000
run_09,36.985375,13,7,56545.700,50217.700
run_09,36.985375,13,8,56525.400,50317.600
run_09,36.985375,13,9,56494.600,50414.700
run_09,36.985375,13,10,56455.400,50508.800
run_09,36.985375,13,11,56409.300,50599.600
run_09,36.985375,13,12,56357.300,50687.100
run_09,36.985375,13,13,56300.300,50771.500
run_09,36.985375,13,14,56238.800,50852.700
run_09,36.985375,13,15,56215.900,50881.000
run_09,36.985375,13,16,56215.900,50881.000
