run_id,hk_ft_per_day,particle_id,point_id,x_ft,y_ft
run_06,29.542441,1,1,56382.800,49758.300
run_06,29.542441,1,2,56382.800,49758.300
run_06,29.542441,1,3,56462.800,49695.200
run_06,29.542441,1,4,56544.800,49634.400
run_06,29.542441,1,5,56629.800,49578.200
run_06,29.542441,1,6,56719.800,49531.600
run_06,29.542441,1,7,56816.800,49507.900
run_06,29.542441,1,8,56860.500,49513.900
run_06,29.542441,1,9,56860.500,49513.900
run_06,29.542441,1,10,56860.500,49513.900
run_06,29.542441,2,1,56382.900,49758.500
run_06,29.542441,2,2,56382.900,49758.500
run_06,29.542441,2,3,56470.200,49705.900
run_06,29.542441,2,4,56560.800,49658.900
run_06,29.542441,2,5,56656.400,49623.500
run_06,29.542441,2,6,56757.000,49610.300
run_06,29.542441,2,7,56854.600,49635.600
run_06,29.542441,2,8,56931.100,49700.700
run_06,29.542441,2,9,56956.700,49735.500
run_06,29.542441,2,10,56956.700,49735.500
run_06,29.542441,2,11,56956.700,49735.500
run_06,29.542441,3,1,56383.000,49758.700
run_06,29.542441,3,2,56383.000,49758.700
run_06,29.542441,3,3,56476.200,49717.400
run_06,29.542441,3,4,56573.100,49685.300
run_06,29.542441,3,5,56674.000,49671.400
run_06,29.542441,3,6,56774.400,49687.600
run_06,29.542441,3,7,56860.400,49741.000
run_06,29.542441,3,8,56922.200,49821.300
run_06,29.542441,3,9,56961.500,49914.600
run_06,29.542441,3,10,56974.300,49962.100
run_06,29.542441,3,11,56974.300,49962.100
run_06,29.542441,3,12,56974.300,49962.100
run_06,29.542441,4,1,56383.100,49758.900
run_06,29.542441,4,2,56383.100,49758.900
run_06,29.542441,4,3,56480.700,49729.500
run_06,29.542441,4,4,56581.400,49712.800
run_06,29.542441,4,5,56683.100,49719.600
run_06,29.542441,4,6,56776.900,49759.000
run_06,29.542441,4,7,56850.100,49829.400
run_06,29.542441,4,8,56899.000,49918.400
run_06,29.542441,4,9,56926.900,50016.000
run_06,29.542441,4,10,56938.000,50116.900
run_06,29.542441,4,11,56938.600,50164.300
run_06,29.542441,4,12,56938.600,50164.300
run_06,29.542441,4,13,56938.600,50164.300
run_06,29.542441,5,1,56383.200,49759.200
run_06,29.542441,5,2,56383.200,49759.200
run_06,29.542441,5,3,56483.700,49742.200
run_06,29.542441,5,4,56585.700,49740.900
run_06,29.542441,5,5,56684.400,49766.500
run_06,29.542441,5,6,56768.800,49823.500
run_06,29.542441,5,7,56829.700,49904.900
run_06,29.542441,5,8,56867.000,49999.500
run_06,29.542441,5,9,56884.700,50099.600
run_06,29.542441,5,10,56886.800,50201.200
run_06,29.542441,5,11,56876.100,50302.300
run_06,29.542441,5,12,56869.700,50337.900
run_06,29.542441,5,13,56869.700,50337.900
run_06,29.542441,5,14,56869.700,50337.900
run_06,29.542441,6,1,56383.200,49759.400
run_06,29.542441,6,2,56383.200,49759.400
run_06,29.542441,6,3,56485.000,49755.000
run_06,29.542441,6,4,56586.100,49768.900
run_06,29.542441,6,5,56679.000,49811.000
run_06,29.542441,6,6,56752.900,49881.100
run_06,29.542441,6,7,56802.200,49970.200
run_06,29.542441,6,8,56829.100,50068.300
run_06,29.542441,6,9,56837.600,50169.700
run_06,29.542441,6,10,56831.500,50271.200
run_06,29.542441,6,11,56813.600,50371.300
run_06,29.542441,6,12,56785.800,50469.100
run_06,29.542441,6,13,56780.200,50485.400
run_06,29.542441,6,14,56780.200,50485.400
run_06,29.542441,6,15,56780.200,50485.400
run_06,29.542441,7,1,56383.200,49759.700
run_06,29.542441,7,2,56383.200,49759.700
run_06,29.542441,7,3,56484.800,49768.000
run_06,29.542441,7,4,56582.800,49796.200
run_06,29.542441,7,5,56668.000,49852.300
run_06,29.542441,7,6,56731.000,49932.400
run_06,29.542441,7,7,56769.500,50026.700
run_06,29.542441,7,8,56786.800,50127.000
run_06,29.542441,7,9,56787.100,50228.800
run_06,29.542441,7,10,56773.700,50329.700
run_06,29.542441,7,11,56749.300,50428.400
run_06,29.542441,7,12,56715.700,50524.500
run_06,29.542441,7,13,56699.000,50564.500
run_06,29.542441,7,14,56699.000,50564.500
run_06,29.542441,7,15,56699.000,50564.500
run_06,29.542441,8,1,56383.200,49759.900
run_06,29.542441,8,2,56383.200,49759.900
run_06,29.542441,8,3,56482.900,49780.800
run_06,29.542441,8,4,56576.100,49822.400
run_06,29.542441,8,5,56652.300,49890.200
run_06,29.542441,8,6,56704.500,49977.700
run_06,29.542441,8,7,56733.000,50075.600
run_06,29.542441,8,8,56741.500,50177.100
run_06,29.542441,8,9,56734.200,50278.600
run_06,29.542441,8,10,56714.200,50378.400
run_06,29.542441,8,11,56684.000,50475.600
run_06,29.542441,8,12,56645.200,50569.700
run_06,29.542441,8,13,56599.200,50660.400
run_06,29.542441,8,14,56592.200,50672.900
run_06,29.542441,8,15,56592.200,50672.900
run_06,29.542441,8,16,56592.200,50672.900
run_06,29.542441,9,1,56383.100,49760.200
run_06,29.542441,9,2,56383.100,49760.200
run_06,29.542441,9,3,56479.500,49793.300
run_06,29.542441,9,4,56566.200,49847.100
run_06,29.542441,9,5,56632.700,49924.500
run_06,29.542441,9,6,56674.400,50017.500
run_06,29.542441,9,7,56693.400,50117.600
run_06,29.542441,9,8,56693.900,50219.500
run_06,29.542441,9,9,56679.600,50320.300
run_06,29.542441,9,10,56653.700,50418.800
run_06,29.542441,9,11,56618.200,50514.200
run_06,29.542441,9,12,56574.800,50606.300
run_06,29.542441,9,13,56524.700,50694.800
run_06,29.542441,9,14,56507.100,50722.900
