run_id,hk_ft_per_day,particle_id,point_id,x_ft,y_ft
run_05,19.851329,1,1,56382.900,49758.400
run_05,19.851329,1,2,56382.900,49758.400
run_05,19.851329,1,3,56467.700,49702.400
run_05,19.851329,1,4,56554.400,49648.400
run_05,19.851329,1,5,56643.500,49599.000
run_05,19.851329,1,6,56736.400,49558.400
run_05,19.851329,1,7,56834.200,49538.800
run_05,19.851329,1,8,56876.300,49545.200
run_05,19.851329,1,9,56876.300,49545.200
run_05,19.851329,1,10,56876.300,49545.200
run_05,19.851329,2,1,56383.000,49758.600
run_05,19.851329,2,2,56383.000,49758.600
run_05,19.851329,2,3,56474.200,49713.600
run_05,19.851329,2,4,56568.300,49674.100
run_05,19.851329,2,5,56666.300,49646.100
run_05,19.851329,2,6,56767.600,49639.700
run_05,19.851329,2,7,56863.500,49670.500
run_05,19.851329,2,8,56935.500,49740.300
run_05,19.851329,2,9,56956.600,49773.600
run_05,19.851329,2,10,56956.600,49773.600
run_05,19.851329,2,11,56956.600,49773.600
run_05,19.851329,3,1,56383.100,49758.900
run_05,19.851329,3,2,56383.100,49758.900
run_05,19.851329,3,3,56479.200,49725.500
run_05,19.851329,3,4,56578.300,49701.400
run_05,19.851329,3,5,56680.100,49695.200
run_05,19.851329,3,6,56779.000,49718.400
run_05,19.851329,3,7,56861.200,49777.600
run_05,19.851329,3,8,56916.600,49862.200
run_05,19.851329,3,9,56948.200,49958.400
run_05,19.851329,3,10,56956.500,50003.400
run_05,19.851329,3,11,56956.500,50003.400
run_05,19.851329,3,12,56956.500,50003.400
run_05,19.851329,4,1,56383.200,49759.100
run_05,19.851329,4,2,56383.200,49759.100
run_05,19.851329,4,3,56482.600,49738.000
run_05,19.851329,4,4,56584.300,49729.500
run_05,19.851329,4,5,56685.200,49744.100
run_05,19.851329,4,6,56775.900,49790.200
run_05,19.851329,4,7,56843.600,49865.900
run_05,19.851329,4,8,56885.200,49958.400
run_05,19.851329,4,9,56904.800,50058.000
run_05,19.851329,4,10,56907.200,50159.500
